agent_no,node_name,node_time
15,W7-II,7462
15,W7-B,7500
16,W7-A,7740
16,W7-II,7758
16,W7-II,7758
16,W7-II,7762
16,W7-II,7762
16,W7-B,7800
17,W7-A,7920
17,W7-1,7938
17,W7-1,7938
17,W7-1,8178
17,W7-1,8178
17,W7-B,8220
18,W7-B,4860
18,W7-III,4880
18,W7-III,4880
18,W7-III,4884
18,W7-III,4884
18,W7-A,4920
19,W7-B,5040
19,W7-III,5060
19,W7-III,5060
19,W7-III,5064
19,W7-III,5064
19,W7-A,5100
20,W7-B,5880
20,W7-5,5900
20,W7-5,5900
20,W7-5,6140
20,W7-5,6140
20,W7-A,6180
21,W7-B,6300
21,W7-III,6320
21,W7-III,6320
21,W7-III,6324
21,W7-III,6324
21,W7-A,6360
22,W7-B,6480
22,W7-III,6500
22,W7-III,6500
22,W7-III,6504
22,W7-III,6504
22,W7-A,6540
23,W7-B,7320
23,W7-5,7340
23,W7-5,7340
23,W7-5,7580
23,W7-5,7580
23,W7-A,7620
24,W7-B,7860
24,W7-III,7880
24,W7-III,7880
24,W7-III,7884
24,W7-III,7884
24,W7-A,7920
25,W7-B,8040
25,W7-III,8060
25,W7-III,8060
25,W7-III,8064
25,W7-III,8064
25,W7-A,8100
26,W7-B,9780
26,W7-5,9800
26,W7-5,9800
26,W7-5,10040
26,W7-5,10040
26,W7-A,10080
27,W7-B,10500
27,W7-III,10520
27,W7-III,10520
27,W7-III,10524
27,W7-III,10524
27,W7-A,10560
28,W7-B,11880
28,W7-III,11900
28,W7-III,11900
28,W7-III,11904
28,W7-III,11904
28,W7-A,11940
29,W7-B,12720
29,W7-5,12740
29,W7-5,12740
29,W7-5,12980
29,W7-5,12980
29,W7-A,13020
30,W7-B,13140
30,W7-III,13160
30,W7-III,13160
30,W7-III,13164
30,W7-III,13164
30,W7-A,13200
31,W7-B,14100
31,W7-III,14120
31,W7-III,14120
31,W7-III,14124
31,W7-III,14124
31,W7-A,14160
32,W7-B,15060
32,W7-5,15080
32,W7-5,15080
32,W7-5,15320
32,W7-5,15320
32,W7-A,15360
33,W7-B,15480
33,W7-III,15500
33,W7-III,15500
33,W7-III,15504
33,W7-III,15504
33,W7-A,15540
34,W7-B,16020
34,W7-III,16040
34,W7-III,16040
34,W7-III,16044
34,W7-III,16044
34,W7-A,16080
35,W7-B,16860
35,W7-5,16880
35,W7-5,16880
35,W7-5,17120
35,W7-5,17120
35,W7-A,17160
0,W8-A,0
0,W8-II,12
0,W8-II,12
0,W8-II,252
0,W8-II,252
0,W8-B,300
1,W8-A,300
1,W8-1,312
1,W8-1,312
1,W8-1,552
1,W8-1,552
1,W8-B,600
2,W8-A,480
2,W8-II,492
2,W8-II,492
2,W8-II,732
2,W8-II,732
2,W8-B,780
3,W8-A,1380
3,W8-II,1392
3,W8-II,1392
3,W8-II,1632
3,W8-II,1632
3,W8-B,1680
4,W8-A,1560
4,W8-1,1572
4,W8-1,1572
4,W8-1,1812
4,W8-1,1812
4,W8-B,1860
5,W8-A,1740
5,W8-II,1752
5,W8-II,1752
5,W8-II,1992
5,W8-II,1992
5,W8-B,2040
6,W8-A,2640
6,W8-II,2652
6,W8-II,2652
6,W8-II,2892
6,W8-II,2892
6,W8-B,2940
7,W8-A,2940
7,W8-1,2952
7,W8-1,2952
7,W8-1,3192
7,W8-1,3192
7,W8-B,3240
8,W8-A,3120
8,W8-II,3132
8,W8-II,3132
8,W8-II,3372
8,W8-II,3372
8,W8-B,3420
9,W8-A,4020
9,W8-II,4032
9,W8-II,4032
9,W8-II,4272
9,W8-II,4272
9,W8-B,4320
10,W8-A,4320
10,W8-1,4332
10,W8-1,4332
10,W8-1,4572
10,W8-1,4572
10,W8-B,4620
11,W8-A,4500
11,W8-II,4512
11,W8-II,4512
11,W8-II,4752
11,W8-II,4752
11,W8-B,4800
12,W8-A,5400
12,W8-II,5412
12,W8-II,5412
12,W8-II,5652
12,W8-II,5652
12,W8-B,5700
13,W8-A,5580
13,W8-1,5592
13,W8-1,5592
13,W8-1,5832
13,W8-1,5832
13,W8-B,5880
14,W8-A,5760
14,W8-II,5772
14,W8-II,5772
14,W8-II,6012
14,W8-II,6012
14,W8-B,6060
15,W8-A,6660
15,W8-II,6672
15,W8-II,6672
15,W8-II,6912
15,W8-II,6912
15,W8-B,6960
16,W8-A,6960
16,W8-1,6972
16,W8-1,6972
16,W8-1,7212
16,W8-1,7212
16,W8-B,7260
17,W8-A,7140
17,W8-II,7152
17,W8-II,7152
17,W8-II,7392
17,W8-II,7392
17,W8-B,7440
18,W8-B,5460
18,W8-5,5472
18,W8-5,5472
18,W8-5,5712
18,W8-5,5712
18,W8-A,5760
19,W8-B,5640
19,W8-3,5656
19,W8-3,5656
19,W8-3,5896
19,W8-3,5896
19,W8-A,5940
20,W8-B,6660
20,W8-5,6672
20,W8-5,6672
20,W8-5,6912
20,W8-5,6912
20,W8-A,6960
21,W8-B,6900
21,W8-3,6916
21,W8-3,6916
21,W8-3,7156
21,W8-3,7156
21,W8-A,7200
22,W8-B,7080
22,W8-5,7092
22,W8-5,7092
22,W8-5,7332
22,W8-5,7332
22,W8-A,7380
23,W8-B,8100
23,W8-5,8112
23,W8-5,8112
23,W8-5,8352
23,W8-5,8352
23,W8-A,8400
24,W8-B,8460
24,W8-5,8472
24,W8-5,8472
24,W8-5,8712
24,W8-5,8712
24,W8-A,8760
25,W8-B,8640
25,W8-3,8656
25,W8-3,8656
25,W8-3,8896
25,W8-3,8896
25,W8-A,8940
26,W8-B,10560
26,W8-5,10572
26,W8-5,10572
26,W8-5,10812
26,W8-5,10812
26,W8-A,10860
27,W8-B,11100
27,W8-5,11112
27,W8-5,11112
27,W8-5,11352
27,W8-5,11352
27,W8-A,11400
28,W8-B,12480
28,W8-5,12492
28,W8-5,12492
28,W8-5,12732
28,W8-5,12732
28,W8-A,12780
29,W8-B,13500
29,W8-5,13512
29,W8-5,13512
29,W8-5,13752
29,W8-5,13752
29,W8-A,13800
30,W8-B,13740
30,W8-3,13756
30,W8-3,13756
30,W8-3,13996
30,W8-3,13996
30,W8-A,14040
31,W8-B,14700
31,W8-5,14712
31,W8-5,14712
31,W8-5,14952
31,W8-5,14952
31,W8-A,15000
32,W8-B,15840
32,W8-5,15852
32,W8-5,15852
32,W8-5,16092
32,W8-5,16092
32,W8-A,16140
33,W8-B,16080
33,W8-3,16096
33,W8-3,16096
33,W8-3,16336
33,W8-3,16336
33,W8-A,16380
34,W8-B,16620
34,W8-5,16632
34,W8-5,16632
34,W8-5,16872
34,W8-5,16872
34,W8-A,16920
35,W8-B,17640
35,W8-5,17652
35,W8-5,17652
35,W8-5,17892
35,W8-5,17892
35,W8-A,17940
